customer_id	customer_age	arpu	model	gender
r513511762243177995	46.0	104.36	P9	female
r513876258873214445	57.0	100.0	CPH1803	male
r514550523908561022				
r514564869553487611				
r515184067699105566	39.0	171.63	A1601	female
r515300760871687120	53.0	98.02	SM-J330G DS	male
r515748239471243378				
r516090259933871708				
r516212112826528434				
r516415959512808388	17.0	108.0	iPhone 6S (A1633)	female
r517052862648380263				
r517125950174138930	39.0	340.62	iPhone X (A1901)	female
r517134746267164618	68.0	30.0	Y3II	male
r517235742436660873				
r517736156494670416				
r517912155161099067	55.0	253.65	Mate 9 Pro	female
r51859628929767183	35.0	36.77	A6600 Plus	male
r51871335846099961				
r518730696310969355	21.0	15.32	Y5 Prime 2018	female
r518780151731379589				
r518833508478780123	37.0	98.0	Samsung Galaxy S10+	female
r518988067183361757				
r518989166694989968				
r519216846901098150	28.0	99.01	CPH1723	male
r519416467964816205	57.0	46.05	iPhone 6S (A1688)	male
r5196683612650738	38.0	98.73	S2	female
r519868186347307986	29.0	1.72	S5360	male
r519893031379926846				
r51993157671639766	28.0	29.34	iPhone XS (A2097)	female
r520974548332367074	37.0	55.22	MI 6	male
r521066361500221411	20.0	48.7	Samsung Galaxy Note10+	male
r521462071563166940				
r521702308469227112				
r521877141935411316	36.0	157.11	iPhone 7 (A1778)	female
r521960992155757913	25.0	147.43	iPhone 7 Plus (A1784)	female
r522090896629659333				
r522246216725368112	25.0	82.56	Xiaomi Redmi 7A	female
r522294706945447767				
r522461833733834063	-1.0	490.06	Mate 10	
r523170650677817448	61.0	91.19	SM-A505F DS	male
r523253848857287435	46.0	42.38	Blade A510	male
r523535460846601399	-1.0	3.0	UNKNOWN	
r523888262448709883	35.0	75.19	Nokia 8.1	female
r523929792133004099	20.0	167.67	P20 Pro	female
r52399109478462250	50.0	49.08	Samsung Galaxy Note10+	male
r524012914234708362				
r524055353015020512	36.0	51.95	SM-J700F DS	male
r525131983558620764	46.0	25.55	iPhone 7 Plus (A1784)	female
r526202030733720647	63.0	50.68	iPhone 5S (A1530)	female
r526530987758553562	39.0	83.42	vivo S1	female
r526654519959041986	31.0	68.0	Unknown	
r527518433555623156	35.0	100.96	V7+	male
r527560954063705769	46.0	90.78		female
r527710099632745805	21.0	47.73	iPhone 5S (A1533)	female
r527907024034488009				
r527989306007929299	50.0	36.67	S5360	male
r52831043507429165	22.0	27.47	SM-G532G DS	male
r528333305193733481	28.0	83.19	SM-N910C	male
r528379410659666871	27.0	192.6	CPH1853	male
r528499046042217961	48.0	40.79	P20 Pro	male
r528906480104342583				
r528926809456765571	26.0	55.47	iPhone 6 (A1549)	female
r529129049222941273	31.0	75.03	Y71	female
r529175097231004181				
r529385089646999703				
r529429632411126673				
r529594579123905827	19.0	82.7	CPH1909	male
r529612457655212245	35.0	96.29	Samsung Galaxy A80	female
r52990286532186722				
r530078591501094209		137.74		female
r530263116967261361				
r530464590616754979	43.0	80.3	iPhone 6S Plus (A1687)	male
r530743764034704714				
r531283910295051495	34.0	271.6	iPhone 7 Plus (A1784)	female
r531362747557467323				
r532007689824440588	37.0	76.72	Samsung Galaxy A70	female
r533114689081270954	37.0	62.73	Asus Zenfone Max (M2) ZB633KL	female
r5332355623736015	47.0	80.0	SM-J510GN DS	female
r53324289057278721	59.0	100.26	A1601	male
r533492810933335081	30.0	123.33	A37f	male
r533683274702344721				
r533706052292129190	29.0	101.39		male
r53431407161833387				
r534523694105930891		98.6	Oppo A7	female
r534547014088207418	-1.0	134.67	SM-N920K	
r534548113599835629	34.0	193.55	iPhone 8 Plus (A1897)	male
r534812651795206825	35.0	58.33	N7100	male
r534830539517247400	-1.0	8.0	UNKNOWN	
r534834937563760244	-1.0	8.13	UNKNOWN	
r535252963756667759	40.0	55.0	iPhone 5	male
r535879659399787054	25.0	186.36	iPhone 7 Plus (A1784)	female
r535981848257698226				
r536277705720288031	23.0	112.06	F7	female
r536409806659658437	39.0	82.39		female
r536675520029007008	-1.0	8.0	UNKNOWN	
r536931869746518067				
r537150552383684055	48.0	100.06	FRD-L19	male
r537318794445077996	57.0	52.77	SM-G960F DS	male
r537409029013290375	64.0	87.03	iPhone 6 Plus (A1524)	male
r537800175851780568				
r537863284677221497				
r537867217669743130				
r537931823829202721		62.44		female
r538823334036223495				
r538843024099812127				
r539521950953920146	52.0	83.7	vivo V15 Pro	male
r539923919719284936				
r539953615864795239	29.0	149.29	iPhone 8 (A1905)	male
r541196851670255693	36.0	74.75	SM-J110G DS	male
r541560192602088448	48.0	203.32	nova 3i	male
r541581402611278074	51.0	101.88	Mate 20	female
r541669745498038741				
r541761212981195673	20.0	132.39	vivo Y12	male
r541761212981195673	55.0	38.97	SM-N950F DS	male
r541985093170645607	40.0	73.33	CPH1729	male
r542106068073362565	63.0	98.15	iPhone 6S Plus (A1687)	male
r542112665143131831	22.0	140.87	iPhone XS (A2097)	female
r542435324917348870				
r542512112755227105	26.0	24.95	BLITZ	female
r542782015704129574	40.0	117.05	iPhone 7 (A1778)	female
r543537256000304436	44.0	119.81	Oppo F11	male
r544256331093888259	61.0	45.41	Nova 2i	male
r544309572664752011	41.0	121.05	SM-M205G DS	female
r54431212913333176				
r544327209986054973				
r544652262229901519	20.0	40.73	vivo V15	female
r545210244562461282	49.0	120.13	iPhone 7 Plus (A1784)	female
r545438813493561238	36.0	151.05	iPhone 7 (A1778)	female
r545491985140589531				
r545843241880594096	57.0	89.13	Xperia ZL L35h	male
r546089475926009640				
r546346305675520253				
r546445531069180745				
r546502536182977428	55.0	104.61	SM-J250F DS	male
r546737482217578214				
r546774619902388891	41.0	107.66	Xiaomi Redmi Note 7	male
r546894983761444733	41.0	98.57	iPhone 5S (A1530)	
r547269468190319858				
r547578085425439831	42.0	118.21	iPhone 7 Plus (A1784)	female
r547951336463752258	48.0	137.05	F9 Pro	male
r547961232068406157	29.0	50.0	V9	male
r548098928424125905				
r548756899745806084				
r548839886269274613				
r549002118492221882	54.0	13.22	1050	female
r549428792713758671	27.0	104.14	iPhone 6 (A1586)	male
r54951051699367886	18.0	63.5	Cosmos V4	female
r549576559448988500	30.0	46.3	F1s	female
r549831987995992851				
r550208813122586026	24.0	72.78	iPhone 7 Plus (A1784)	
r550571965242089210	37.0	103.07	iPhone 6 (A1586)	male
r550798296720774062	63.0	100.27	M2 Lite	male
r550930622582162824				
r55110237753324671				
r551298900104300652	39.0	69.97	Neo 5	male
r551806607641894652	30.0	25.65	SM-J400F DS	male
r552369501479104078	33.0	86.65	HTC U12 Life	male
r552723553626543287	18.0	77.87	Y81i	female
r552737225304318220	30.0	187.75	Samsung Galaxy S10+	female
r552753590468168235				
r553296714712880373	34.0	0.0	SM-G532G DS	male
r553477889715174324	47.0	102.68	iPhone 6 (A1586)	female
r553601149409801515	60.0	161.02	F5	female
r553644913276841146	34.0	36.67	V9	male
r554352837960990959	35.0	388.68	iPhone X (A1901)	male
r554363947746692416	42.0	91.18	CPH1819	female
r554891006878984705	31.0	113.02	iPhone 7 Plus (A1784)	male
r555333293781144393				
r555354062993452909				
r555420194665543239	23.0	77.93	SM-J111F DS	female
r555423493200427872	57.0	106.15	SM-J106B DS	male
r555438914490976329	23.0	86.17	Xiaomi Black Shark 2	male
r555769500125835603				
r555791136354502946				
r555880025861979826	26.0	102.33	SM-J730G DS	male
r555894369013246680				
r556457302828006621				
r556864088769039446	31.0	154.75	A37fw	
r557160005816665314	41.0	81.77	SM-G935FD	female
r557216248190034708				
r557492521458671048	24.0	50.15	ZenFone Go ZC500TG	male
r557512531729879259				
r557587123109052503	-1.0	0.0	UNKNOWN	
r558138543448889902				
r558325861499501845	60.0	90.11	iPhone 6 (A1586)	female
r558412576740848470				
r558414775764104892				
r558606649970867975				
r559319668127560507	60.0	38.46	A1601	male
r559363152700727071	33.0	110.18	Nokia 8.1	male
r559432858694077028				
r559703022567890598	-1.0	8.0	UNKNOWN	
r559750454577198524	22.0	81.69	P20	male
r559775802901575853	54.0	57.18	iPhone X (A1865)	male
r560048469357781791				
r560093475123470610				
r560199990587765226	22.0	89.47	iPhone 6 (A1586)	male
r560310788823108579				
r560369249223471176	34.0	90.08	Asus Zenfone Max (M2) ZB633KL	male
r560422178869577804	28.0	84.49	CPH1911	male
r560736776064443042	33.0	125.63	iPhone SE (A1723)	female
r560962920570389682	41.0	43.84	iPhone 6S (A1688)	female
r561176526307840476	-1.0	5.0	UNKNOWN	
r56121446638879830	41.0	96.0	Mate 10	male
r561858309886128492	21.0	79.08	V7	male
r562046017654347715	-1.0	3.0	UNKNOWN	
r562174332143340290				
r562223141805209755				
r562291009265138140				
r562350186113553958	20.0	103.47	iPhone 8 Plus (A1897)	male
r562516804040081037	-1.0	3.0	UNKNOWN	
r563015132830569603				
r563378930972490376	24.0	30.85	SM-G935FD	male
r563922189709362842	-1.0	0.0	SM-J120G DS	
r564192064187697817	57.0	40.91	SM-N910C	male
r564363777615510595	39.0	32.06	A71k	female
r564364531467844809				
r564621065528275541				
r564978468123024107	28.0	62.89	Huawei P30 Pro	female
r565558898702254792	32.0	56.67	SM-N910C	male
r565617223063245482				
r565714189037002668	39.0	188.02	CPH1823	male
r565766465417441549				
r565829882598222088	47.0	52.72	Huawei Mate 20	female
r566659570857454469				
r567039809066635823				
r567486618391777320	19.0	107.12	CPH1727	female
r567537981021817850				
r567936848687928811				
r568029948824498265	58.0	103.97	Oppo Reno 10x Zoom	male
r568155209484492835	26.0	88.95	SM-J120G DS	male
r568405974947159170	30.0	33.33	SM-A500F	female
r568615310607671697	29.0	94.58	Samsung Galaxy Note9	male
r568756262438404795				
r568870727019441432				
r569022016535653876				
r569188359370243831				
r569573182645997935	40.0	36.4	SM-N9005	female
r569989287661894280				
r570136580081698043	33.0	99.2	iPhone 7 (A1778)	male
r570260368094674294	50.0	45.0	SM-G955FD	female
r570434551921307730	29.0	111.7	Nova 2i	female
r570461360167136929				
r570596766803351943				
r570844119299488983				
r570990213994708265				
r571033177490105448				
r571305267331119563	29.0	88.71		female
r571576764879341166	42.0	22.19	A37fw	female
r571623000346277597	45.0	64.32	iPhone 6S (A1688)	female
r571769983018313992	27.0	161.12	SM-J400F DS	male
r572106774438777189	71.0	50.39	SM-A305F DS	male
r572452582592640140				
r572810933605712082				
r572867490770376463	72.0	70.33	V3Max	female
r573060234574328263				
r573296249590524645	28.0	73.22	B618s-22d	male
r573767119248761580	38.0	80.0	iPhone 6 Plus (A1524)	female
r574357183158626134	31.0	74.15	Nova 2i	male
r574809917390356379				
r575517583896710604	25.0	97.7	Samsung Galaxy S9	male
r575616497807034032	47.0	80.68	Oppo A7	male
r575645839954156882	35.0	95.14	CPH1969	male
r575702391214825763	30.0	205.42	iPhone 7 Plus (A1784)	male
r575922682414681803	25.0	89.89	nova 3i	male
r575929279484451069	42.0	73.01	V9	male
r576273475079047546	54.0	33.33	Nova Lite	male
r576335179158171010	36.0	181.73	A1601	female
r57649490450521948	57.0	83.66	N7100	female
r57678152628801290				
r576913342391510689	48.0	82.47	CPH1727	female
r577023556692035696				
r577094489838007347				
r57713520007903886	23.0	295.18	iPhone 6 (A1586)	male
r577397526161688709	23.0	55.0	iPhone 5S (A1453)	female
r577440769678078395	49.0	100.94	Xiaomi Redmi Note 7	male
r57753706839110050	34.0	83.9	CPH1821	
r577562216257032977	33.0	0.0	SM-G960F DS	male
r577585701696809059	50.0	62.83	CPH1853	female
r577820417677596772				
r577848522571532645	49.0	100.22	A1601	male
r578006520087467105	23.0	133.58	Nokia 4.2	male
r578160157200121611	56.0	107.34	Xiaomi Redmi Note 7	male
r578318636966763996				
r578774643797837855	64.0	85.13	SM-G610F DS	male
r579363944749164615				
r579370232581429938	31.0	80.0		male
r57951051224215558	24.0	12.77	A33f	male
r580069768303378638				
r580110690828189475	29.0	44.12	Honor View 20	male
r580137317774453586	48.0	79.99	iPhone 7 Plus (A1784)	female
r580139516797710008	32.0	230.49	iPhone X (A1901)	female
r580375805275448155				
r5806500901022858	47.0	33.72	Y69	male
r580868960075486538	29.0	77.2	Nokia 5 DS	female
r581104649339902994				
r581436678392380649	33.0	80.0	nova 3i	female
r581438931375615757				
r581602397094222447	64.0	74.12	P20	male
r58173744548691072	23.0	45.0	A3s	male
r581895784778153298	54.0	99.1	iPhone SE (A1723)	female
r581944022210857555	-1.0	8.0	UNKNOWN	
r582000734702940674				
r582260579625145840				
r582346369120358695	34.0	54.94	SM-G610F DS	male
r583001030194424537				
r583215404748307217				
r583481737160967814				
r583639999068377452	44.0	198.69	Huawei Y5 (2019)	male
r583722066361984726	29.0	0.0	Y91	female
r58391420193456498				
r584432873638781260				
r584451776099166506				
r584451865470859844				
r585236879885149185	50.0	80.06	SM-J200H	female
r585474524565353474	33.0	48.81	A3s	male
r585597295546303636	26.0	35.45	C12_LTE	male
r586570206444589270	55.0	56.4	SM-J106B DS	male
r586606111735020493	-1.0	8.0	UNKNOWN	
r58665514070745543	43.0	81.26	HTC U12+	female
r587016439980634483	-1.0	8.0	UNKNOWN	
r587180676283523400				
r587273441452456103	17.0	43.37	Redmi 3S	male
r587753313709085256	28.0	79.17	SM-N935F DS	male
r587994898307468927	46.0	19.44	1601	male
r588231781248639713	52.0	1.63	UNKNOWN	
r588271749182308575	52.0	31.95	A37f	male
r588371904074360725				
r588782060213750808	19.0	72.23	RMX1941	male
r589248456696072403	62.0	69.99	SM-J330G DS	
r589277171166338615	61.0	86.04	P20 lite	male
r589375249123998888	34.0	53.43		male
r590210807243894715				
r590543485573618403	39.0	75.1	iPhone 6 Plus (A1524)	
r590796277037144475	27.0	98.08	MI MIX2	male
r590890750383694910	53.0	52.79	Neffos X1 Lite	male
r591398661126921014	34.0	291.57	iPhone X (A1901)	male
r59145595560343673				
r591596221285427208	49.0	39.18	iPhone 8 (A1905)	male
r591737244331903976	52.0	30.0	ZenPad C	female
r591752054471777839				
r591876369802677517				
r592184265990738703	34.0	52.67	iPhone 7 Plus (A1784)	male
r592345941026446303	37.0	72.12	SM-N960F DS	female
r592825042460582081	22.0	110.37	iPhone 8 (A1905)	female
r593336601003275189	33.0	156.09	POCOPHONE F1	male
r593577012411512902				
r593637269547173305	58.0	96.65	CPH1607	female
r593645554267133663				
r593855382852409000				
r5940339165065058	28.0	85.85	Oppo Reno	male
r594540381111786644	29.0	265.23	KEYone (BBB100-1)	male
r594729257067009759	55.0	32.67	iPhone 6 (A1586)	male
r595708822823691223				
r596247275543160102				
r596287851792752255	19.0	56.41	SM-G532G DS	male
r596462589870525149	49.0	110.0	iPhone 8 (A1905)	male
r59646615918950373	72.0	50.05	SM-A305F DS	female
r596630802048996567				
r596707287441235918	30.0	0.0	SM-J111F DS	male
r596975835724710988				
r597163949844118481	54.0	85.0	Mate 9	female
r597231018475816764				
r597470257672094242	14.0	0.0	iPhone 5	male
r598451555087418113	25.0	88.32	A3s	female
r59853615533892165				
r598611006171588748	36.0	56.67	SM-G532G DS	female
r59861808273578684	27.0	74.4	SM-J700F DS	male
r599044642278543177	48.0	272.77	CPH1823	male
r599061690869386289				
r599437376507759147				
r599715314770486444	49.0	132.69	iPhone 8 (A1905)	female
r600184884095372658	18.0	89.07	iPhone 7 (A1660)	female
r600313435030246751	46.0	30.0	POCOPHONE F1	male
r600328751203347221	50.0	22.25	I8552	
r600674094444388184				
r600681791025785661				
r600737861593890996				
r60082531195827284	34.0	80.18	1714	female
r601093805790604140				
r601462585541278269				
r60195505478826805	41.0	319.2	iPhone X (A1901)	female
r602241562197288377	23.0	148.02	SM-G975F DS	male
r603310404958524311	-1.0	66.97	SM-J330G DS	
r604118936700354716		121.81	Nokia 8.1	male
r604308024748505094				
r605068153920158767	41.0	85.62	iPhone 7 Plus (A1784)	male
r605080501220761504		79.0	Huawei Mate 20 X	female
r605107090947737913	29.0	22.86	1282	male
r605475458810854006				
r60565385861105692	49.0	213.59	P9 Plus	male
r60567451396669919				
r605869236228205655	22.0	170.54	iPhone 7 (A1778)	male
r605967215746998957	50.0	101.04	iPhone 7 Plus (A1784)	female
r606130808349045459	58.0	79.99	SM-A705F DS	male
r60653859025550995	26.0	94.49	SM-A530F DS	female
r607032134360457579	35.0	37.95	iPhone 6S (A1688)	male
r607409350220851174				
r607418146313876862				
r607443787537958736				
r607509999303742123				
r60751143099225292				
r607889885526829547				
r607900827253672934	58.0	36.2	P20 Pro	male
r608756905576396332	53.0	81.98	SM-N9005	male
r608859057557500259				
r609420469812242263				
r609583554290726139				
r609584653802354350				
r609796969793481597	46.0	240.0	P30	male
r61009052879360625				
r61014837253784406	37.0	76.25		female
r610338432113748969	35.0	128.79	iPhone 8 Plus (A1897)	male
r610390148102687711	29.0	205.21	iPhone 7 (A1778)	male
r610397935649532617				
r6107489828758144	29.0	21.43	A3s	male
r610989884788715590	43.0	70.5		female
r611056305585414111	26.0	10.0	HONOR H30-L02	male
r611108256881043609				
r611495399241733855	25.0	120.63	Nokia 4.2	male
r611534250415427402	24.0	34.0	iPhone 7 Plus (A1784)	male
r611535187430422214				
r612526946918879311				
r612891799510841119	30.0	33.0	UNKNOWN	male
r613143976351489943	22.0	46.93	Unknown	female
r613221174824685820				
r613236525307134866	30.0	97.9	A37fw	male
r613350124370711477				
r613654931749489712	23.0	113.9	iPhone 6 (A1586)	female
r614023836902436428	57.0	98.15	X9006	female
r61506905469364263	56.0	79.67	F1s	male
r615092067105132399	27.0	62.95	iPhone X (A1865)	male
r615123423765251947				
r615560081886506247				
r615694768070943566	36.0	39.18	V7	female
r615776058905371948				
r615891992044926771	28.0	70.57	Huawei Y7 Pro (2019)	female
r616305489919329993				
r61726736505319960				
r617314244246359772				
r617324837274446752				
r618074665129528222	22.0	65.5	A37f	female
r618295155665105122	27.0	0.0	F9 Pro	male
r618328314085377840	56.0	61.4	iPhone 6S (A1688)	male
r619536084906249476				
r619547126764391492	33.0	63.45	R8006	male
r619929622099669123	42.0	40.77	Y21	female
r620252757930668113	32.0	72.03	1609	female
r62040485990586413	47.0	80.72	HONOR 6X	male
r620577062859584196	62.0	84.99	Xperia XA Ultra Dual	female
r620948741048614422	30.0	75.8	ZTC SP62	male
r621085561319426006	18.0	14.0	CPH1853	male
r621126468292450585	31.0	31.83	P9	
r62176513588204463	53.0	80.3	Oppo Reno 10x Zoom	female
r621787574112310662	-1.0	5.0	UNKNOWN	
r622050360438278598	45.0	40.67	A77	male
r622424141636345812	34.0	80.19	iPhone 6 (A1586)	female
r622629855952042603	25.0	101.6	iPhone X (A1901)	male
r622760864541744773	55.0	114.87	A3s	male
r623036053063844364	21.0	0.65	S850	male
r623414435772013669	37.0	276.33	Nova 2i	male
r624015970085896552	23.0	85.8	iPhone XR (A2105)	female
r624402755008733862	37.0	190.35	SM-N950F DS	male
r624431970891120529	63.0	6.25	Vibe Shot	female
r624549189994234141				
r625259029079794854				
r625406609125101280	80.0	61.4	V11	female
r625681372445099069	23.0	38.93	UNKNOWN	female
r62593435147429447	61.0	136.7	SM-N9005	male
r626027551460494459	24.0	28.83	JERRY3	female
r626090660314504962				
r626164772537100294	31.0	71.56	Y31L	female
r62642449404480432	36.0	34.83	Mate 10	female
r626959564613900051	33.0	0.0	SM-N960F DS	female
r627749624006674251	63.0	81.01	SM-J700F DS	male
r628116476887388556	32.0	38.02	iPad Air (A1475)	male
r628328231005191794	64.0	80.17	Redmi 3S	female
r628547133997542665	25.0	43.67	iPhone 5S (A1457)	female
r628560762533310589	21.0	20.0	iPhone 6S Plus (A1634)	female
r628570646712575620	48.0	134.29	SM-A750GN DS	female
r628980787741516341				
r629205616958319638	35.0	98.29	iPhone 8 Plus (A1897)	female
r629564069707783668				
r63001654765583233	25.0	81.13	Nova 2i	female
r630619709758982260	21.0	56.48	Y21	male
r631801919156026429	40.0	2.77	V15	male
r632039058423651710	64.0	240.2	SM-N950F DS	male
r632158999166511878	32.0	96.97	Oppo A1K	male
r632159809544248667	64.0	90.47	Mate 10	male
r632429757635769124	38.0	85.27	Samsung Galaxy A9 (2018)	male
r632737184680487334				
r633537875574170678	18.0	4.36	SM-T231	female
r633724448578786658	24.0	205.86	HMA-L29	female
r633936939179834594				
r634023066824933508				
r634034346725653232	46.0	21.88	SMOBILE F1809	male
r634081177513673545	36.0	80.0	CPH1723	female
r634276212957816591	19.0	26.85	ZenFone ZB551KL	female
r63469617849483120	26.0	86.86	1609	male
r635278752741717391	36.0	12.95	SM-A105G DS	male
r635332336461376699				
r635618879451951022	46.0	36.68	Xiaomi Redmi Note 7	female
r635699069262766862				
r635912099943285674	57.0	45.16	SM-G935FD	male
r636375335714053490	17.0	44.03	A37fw	female
r636380171073153729	22.0	18.0	iPhone 5	male
r636484194057746833	55.0	115.39	A1601	male
r636781369813494314	32.0	36.72	Xperia Z C6603	female
r637057309815094527	37.0	54.87	SM-J500G DS	female
r637352544211442499	18.0	126.66	Redmi NOTE 5A	female
r637472683629471177				
r637544167781509406	87.0	248.84	SM-J111F DS	female
r638191483808444107	45.0	50.67	E5577	
r638373359553897888	60.0	103.46	iPhone 6 (A1586)	male
r638467905137830053	34.0	0.16	A3s	
r638586005185848106				
r639019001629608772	23.0	315.54	iPhone XS (A2097)	male
r639403425372404421	-1.0	8.0	UNKNOWN	
r63948047461000953				
r639503481695528324	58.0	81.35	A3s	male
r639871929214729555	32.0	12.13	SM-G532G DS	female
r640068504955714324				
r640343801221373804	22.0	148.62	V11i	male
r640578143298416569	27.0	80.0	R7 Plusf	male
r640696866318286633	52.0	90.57	Wiko View2 Pro	male
r640823297219126793	22.0	51.2	Nova 2i	female
r640893507777345067	62.0	71.03	iPhone 6S (A1688)	male
r640939046773241045	44.0	85.66	Xiaomi Black Shark 2	male
r641153305293374770	52.0	46.1	ALTITUDE	male
r641164146166553665	16.0	6.0	RMX1941	male
r641165245678181876				
r641342157779600167	31.0	114.94	Xiaomi Mi 8 Pro	male
r641385372385830788	37.0	264.2	iPhone 6S Plus (A1687)	female
r641860150469892866	29.0	90.1	iPhone 6S (A1688)	female
r642111915461094857	70.0	85.19	I9082	male
r642213541847072020				
r642263255792640379				
r642529038901691697	35.0	63.15	Y65	female
r642546244876559085				
r642559888431458247				
r64259747753495483	22.0	84.59		female
r642702785294530800				
r642756293216043432	18.0	80.07	ZB570TL	male
r642995932538774741	35.0	28.53	SM-J260G DS	female
r643001522622669913	58.0	85.81	iPhone 7 (A1778)	female
r643091955212552792				
r643295735919981894	46.0	58.78	1603	male
r643379409684295172				
r643902651122908350				
r64391686326523072	40.0	83.11	Samsung Galaxy Note10+	male
r64408976439088404	21.0	118.88	CPH1803	female
r644136016826316643	21.0	275.1	iPhone 4S	female
r644152509500739808	-1.0	165.65	nova 3i	
r644247105668413518				
r644434888620505609				
r644624873312851317	24.0	80.05	iPhone 6S (A1688)	female
r644662689740395505				
r64489207015569628	27.0	67.33	Samsung Galaxy Note9	female
r645162711001121581				
r645652508689187487	35.0	83.24	UNKNOWN	female
r646087729891825645				
r646135751642647135	45.0	127.54	CPH1969	male
r646677519921747982	31.0	80.25	Samsung Galaxy S10+	female
r646691409673238296	23.0	101.17		male
r647016443884623585	-1.0	5.27	UNKNOWN	
r64711139699459651				
r647316655098997885	30.0	115.25	iPhone 8 Plus (A1897)	female
r647357414074854068				
r647406708144187188	-1.0	5.23	UNKNOWN	
r647431543725766294	34.0	86.67	iPhone 8 Plus (A1897)	male
r647500787735831728	20.0	46.73	UNKNOWN	female
r647647620993951756	54.0	84.31	SM-J700F DS	male
r647938265806390778	17.0	22.98	I8552	female
r647957655339847423	42.0	10.0	Xperia M C1905	female
r64812550416868300	73.0	103.14	SM-J400F DS	male
r648469766956387843	64.0	58.62	HONOR 5A	male
r648726093958359507	37.0	78.1	SM-A505F DS	female
r648900147979383498				
r649117164826947913				
r64932230577482516	37.0	168.08	iPhone 6S (A1688)	male
r649890807956212384				
r650256749192266424	75.0	216.42	I9082	female
r650322444049544928	57.0	102.45	iPhone 6S (A1688)	male
r650840066757368141	44.0	108.07	X3a40	male
r650909595414855828	-1.0	111.85	UNKNOWN	
r651193586597794051				
r651202382690819739				
r651206780737332583				
r651242721654328006	45.0	38.46	V7+	male
r651693905446671779	61.0	57.47	Z15	female
r651790523373369622	-1.0	8.0	UNKNOWN	
r651984322145306326				
r653043299613686823	40.0	120.54	CPH1917	male
r653270582415259930	38.0	46.0	Xperia Z5 Premium Dual	female
r653490909154759983				
r653596834025139123	63.0	89.12	iPhone 5S (A1530)	male
r653919937300989518	49.0	96.98	V7+	female
r654744905401665531				
r654876005514840147	55.0	9.95	iPhone 4S	male
r654883618923542737	40.0	80.52	POCOPHONE F1	female
r65534316083886253	40.0	-60.03	SM-G9287C	female
r655385639474613715	32.0	44.35	SM-J250F DS	female
r656165102641964598	36.0	65.67	A37fw	male
r6569494397545844				
r65706795298432895		33.2	OnePlus 7 Pro	female
r657152974755389288	73.0	75.86	SM-G900F	female
r657399760514274820				
r657781450915076912	29.0	16.27	iPhone 6 (A1586)	female
r657944248487699397	28.0	30.0	iPhone 6 Plus (A1524)	female
r658235237861973554	41.0	95.13	Oppo Find X	male
r65824554574141730				
r659125805080856630	20.0	80.54	Y51	male
r659196205547654960				
r65945276232526595				
r659631936985429881				
r659697304503372201	24.0	71.65	R9s	male
r65972914078088737				
r659981938724926974				
r660217247766867646	33.0	62.67	A37fw	male
r660851372647397621	38.0	0.4	UNKNOWN	male
r661216626707603405	54.0	99.04	Y7 Pro 2018	female
r661457135430142851				
r662404801172774899				
r663145566808928883	30.0	215.88	iPhone 6S (A1688)	male
r664535838665035358				
r66498473427931244	45.0	82.5	Huawei Nova 5T	male
r665029734462250837				
r665087603427504928	17.0	76.97	A3s	male
r665096213409479438	15.0	5.33	KIICAA POWER	male
r665141949799215267	44.0	160.08	P9	male
r665289471492318533	33.0	80.0	Huawei P30	male
r665722213402175649	21.0	101.57	A3s	male
r66600616435015652	46.0	60.33	Y81i	female
r666993344619637181	20.0	1.58	UNKNOWN	female
r667455179819932089	43.0	254.97	iPhone 8 Plus (A1897)	male
r667626491042200584	46.0	35.17	Unknown	male
r668182804886449449	26.0	229.01	iPhone XS (A2097)	female
r668548862155161251	35.0	71.02	Huawei Nova 5T	female
r668888312945252360	24.0	30.0	S850	female
r669187445906203461				
r669485658564532006	29.0	140.85	V11	male
r669521378926895716				
r669562572626040988				
r669893368054307782				
r670239018644948064	31.0	32.33	SM-J320G DS	male
r670463778327424064				
r670544360571726909				
r671029005455001294				
r6713956698624564	24.0	53.3	OnePlus 6T	male
r671642534872632438				
r671916335769422464				
r672237001293093259	27.0	155.28	F7	male
r672340873481605526				
r673245058728788314				
r673351207327429807	28.0	87.14	Samsung Galaxy A80	female
r673572632017504264	26.0	92.93	SM-J100H DS	male
r674038866860832161	-1.0	5.2	UNKNOWN	
r674255911494590917	24.0	87.75	Honor 20 Lite	female
r674424041548488903	50.0	120.3	I9205	male
r674559993459448517	24.0	59.08	A37fw	male
r674559993459448517	54.0	85.0	Apple iPhone XR	male
r674781714319045660				
r675028427326032836	-1.0	5.2	UNKNOWN	
r675063800285638409	34.0	104.15	SM-N9208	male
r675572114667862148	43.0	85.46	SM-A910F DS	female
r675796883801677648				
r675805657526075804	56.0	15.22	Redmi NOTE 5	male
r675828521647558603	20.0	98.02	Xiaomi Mi 9T	male
r676007020043074507	25.0	86.33	Huawei Y7 Pro (2019)	male
r676535419414633291	40.0	109.31	V7+	female
r676924622075716670	45.0	53.2	A37fw	female
r677455432658148001	26.0	112.63	SM-G610F DS	male
r677842076436747194	50.0	68.58	C3222	male
r678306297580492766	28.0	39.9	Samsung Galaxy Note9	female
r678739065873997254	33.0	30.0	1609	male
r678804594424649713		92.0		female
r678867167001610849	59.0	26.27	A3s	female
r679581937876405058				
r679720463333881686	57.0	32.17	A3s	male
r679816800465945616	-1.0	5.2	UNKNOWN	
