MerchantCode	MerchantName	MerchantCategory	grid_id
ce2902u0en12	F&B Chain 45	F&B	173864.0
ceh0652000t	F&B Individual 29	F&B	160523.0
cgut05301h50	Household Goods and Groceries Chain 4	Household Goods and Groceries	173866.0
ch5093o0ps03	F&B Individual 73	F&B	172456.0
chmidmchd	Transit & Travel Individual 2	Transit & Travel	175964.0
ci0n5g1305l0	Household Goods and Groceries Chain 4	Household Goods and Groceries	168242.0
ci1a36k300e1	Household Goods and Groceries Chain 1	Household Goods and Groceries	171750.0
cihn07e35901	F&B Individual 264	F&B	174560.0
ckl0017082	Retail Chain 16	Retail	176669.0
clm109443a0l	Household Goods and Groceries Chain 3	Household Goods and Groceries	166146.0
cm00u2i4402m	F&B Chain 46	F&B	171748.0
cm0ll200a718	Services Chain 2	Services	172453.0
code10222i90	Retail Individual 120	Retail	172461.0
cp0i0530na15	Retail Chain 38	Retail	171765.0
cs503c051e01	Retail Chain 38	Retail	163329.0
cu30005mr51i	Household Goods and Groceries Chain 7	Household Goods and Groceries	167551.0
cua0b1r08207	Retail Chain 24	Retail	171046.0
cv0200esa817	F&B Chain 35	F&B	168946.0
cx13r26ow001	Services Individual 9	Services	164026.0
cy3g040095m	Services Chain 6	Services	171063.0
cy434n0l0f29	Retail Individual 22	Retail	166143.0
cyg4o502010n	Services Chain 7	Services	168238.0
cza1a053500l	Retail Chain 38	Retail	161927.0
d0a105n5n30c	Household Goods and Groceries Chain 4	Household Goods and Groceries	175275.0
d0ci2t22109	F&B Chain 45	F&B	168256.0
d0i2j1292n0e	F&B Individual 342	F&B	170355.0
d0ii5o5850u9	Retail Individual 200	Retail	159820.0
d100hb9i053	F&B Individual 325	F&B	171764.0
d122c0a9h02	F&B Chain 41	F&B	171055.0
d21f2o209oi0	F&B Individual 124	F&B	174560.0
d2iu3i9o3003	Retail Individual 273	Retail	164039.0
d3h1325b00i	F&B Individual 364	F&B	170353.0
d80i46im51a0	Retail Chain 40	Retail	174566.0
dh00n1c0355a	Retail Chain 8	Retail	159118.0
dh0i452b088	Household Goods and Groceries Individual 20	Household Goods and Groceries	175265.0
di39oi007u97	Retail Individual 228	Retail	166853.0
dil2960r040o	Household Goods and Groceries Individual 40	Household Goods and Groceries	173865.0
dma5103u0c50	Household Goods and Groceries Chain 4	Household Goods and Groceries	176668.0
dr10c50a3e50	Household Goods and Groceries Chain 4	Household Goods and Groceries	166131.0
e010006h1cle	F&B Individual 10	F&B	178072.0
e035i0015rsa	Retail Individual 261	Retail	166844.0
e03l3yil6071	Retail Individual 248	Retail	169649.0
e04d4137ri0n	F&B Individual 166	F&B	165439.0
e09122tmr2i0	F&B Individual 216	F&B	162623.0
e093t0h6i13	F&B Individual 149	F&B	160528.0
e0cf4723c08a	F&B Chain 6	F&B	178073.0
e0hg0a3c5501	Household Goods and Groceries Chain 4	Household Goods and Groceries	165447.0
e0i1w840i10	Services Individual 158	Services	166142.0
e10slc00535	Household Goods and Groceries Chain 9	Household Goods and Groceries	176675.0
e1530l0cs05	Household Goods and Groceries Chain 9	Household Goods and Groceries	165434.0
e1aw00c0y355	Retail Chain 38	Retail	171057.0
e1kami701068	F&B Individual 182	F&B	175968.0
e1n4690i0l9i	F&B Individual 157	F&B	171768.0
e200h2cni129	F&B Individual 128	F&B	171064.0
e271uc0k080	Retail Chain 32	Retail	168950.0
e2tr20i2s019	F&B Individual 203	F&B	173865.0
e30500va5s1i	Retail Individual 288	Retail	175260.0
e410o0z1ni03	Retail Individual 115	Retail	171764.0
e505pi1300w	Retail Individual 121	Retail	172455.0
e50cw31500p	Retail Chain 30	Retail	174572.0
e5501iw0p03	Retail Individual 90	Retail	171755.0
e55310l0sc0	Household Goods and Groceries Chain 9	Household Goods and Groceries	177367.0
e56c070c90	F&B Chain 61	F&B	175267.0
e5k005cl0e31	Retail Chain 38	Retail	171749.0
e5ri03ot1005	Transit & Travel Chain 2	Transit & Travel	162632.0
e6503i2s0h5a	F&B Chain 70	F&B	161929.0
e7hykc281000	F&B Chain 39	F&B	166133.0
e7u1c02800ar	F&B Chain 66	F&B	175275.0
e802c0y07ll1	Services Chain 2	Services	169639.0
e87lcy100l20	Retail Chain 22	Retail	171065.0
e8c0241hc0y3	F&B Individual 76	F&B	177369.0
e8c6022e03kn	F&B Individual 8	F&B	164031.0
e921si20l02d	F&B Individual 136	F&B	167541.0
ec01404k4i5	F&B Individual 66	F&B	165446.0
ec3so43u1007	F&B Individual 24	F&B	174567.0
ec9196f0a2i0	F&B Individual 161	F&B	178072.0
efa408c08i34	F&B Individual 183	F&B	164740.0
ei9400hn6s02	Household Goods and Groceries Individual 43	Household Goods and Groceries	159820.0
eke308i8107	F&B Individual 268	F&B	172455.0
el902e10c02	Household Goods and Groceries Individual 1	Household Goods and Groceries	170347.0
em0n62i035e3	F&B Individual 241	F&B	171047.0
eo969i10w30t	F&B Individual 139	F&B	164730.0
eos2020iu405	F&B Individual 170	F&B	171756.0
er3c9i00c315	F&B Chain 48	F&B	163331.0
et002o9r2i21	Retail Individual 290	Retail	177379.0
et52i6rn8500	Services Individual 155	Services	163324.0
eu0cso975006	F&B Chain 61	F&B	163337.0
eyl5053100lc	F&B Chain 8	F&B	163336.0
f0180441ieef	F&B Individual 178	F&B	172461.0
f02ia603ce32	F&B Individual 235	F&B	168941.0
f5ic0901a0e2	F&B Individual 359	F&B	170364.0
f6a04ce04i51	F&B Individual 324	F&B	165435.0
fe3f0c4050e8	F&B Individual 11	F&B	164041.0
g0113cn0363	Household Goods and Groceries Chain 1	Household Goods and Groceries	176673.0
g03100n5l5ce	Retail Chain 21	Retail	164729.0
g09in0i2s308	Retail Individual 197	Retail	173150.0
g0n1c433350	Retail Individual 9	Retail	170345.0
g0uj2c81070n	F&B Chain 26	F&B	161929.0
g1900i6in39s	Retail Individual 286	Retail	174557.0
g1h207u0t08c	Household Goods and Groceries Chain 6	Household Goods and Groceries	160522.0
g229c03530	Retail Individual 6	Retail	161930.0
g26000nio98i	Retail Individual 307	Retail	166131.0
g30g0icn0155	Retail Chain 38	Retail	176677.0
g310h037tc6i	F&B Chain 52	F&B	161924.0
g50l30an1c05	Retail Chain 38	Retail	168943.0
g5agc5m03010	Retail Chain 38	Retail	164027.0
g6p10ni008o9	F&B Individual 173	F&B	164031.0
g903cs77n3e0	Services Individual 19	Services	171764.0
g91022nc0i2	F&B Chain 7	F&B	173868.0
gc060905n7at	F&B Chain 61	F&B	168239.0
gc90oo12220	Retail Chain 39	Retail	169640.0
gcs3105n050a	Household Goods and Groceries Chain 4	Household Goods and Groceries	176677.0
gdn2840i4i03	Retail Individual 322	Retail	167538.0
ge5ni00r4171	F&B Individual 310	F&B	165432.0
gm50n0i0400c	Retail Individual 66	Retail	166847.0
grr505i03e90	F&B Individual 129	F&B	176665.0
h003at0155ca	Retail Chain 38	Retail	173857.0
h00ip03515co	Household Goods and Groceries Chain 4	Household Goods and Groceries	170356.0
h05c13a50d0n	Household Goods and Groceries Chain 4	Household Goods and Groceries	171763.0
h0d164b047i	Retail Individual 299	Retail	161921.0
h0d90ib3705	Services Individual 157	Services	164032.0
h0o0s35p6i03	Services Individual 115	Services	168236.0
h100oci5p350	Retail Chain 12	Retail	170355.0
h2s0401i88	F&B Individual 255	F&B	171765.0
h3006d73b1i	F&B Individual 274	F&B	164732.0
h41d07b040i	Retail Individual 284	Retail	173166.0
h4440d0i55b	Retail Individual 190	Retail	175963.0
h61k0c306c3	F&B Individual 75	F&B	168946.0
h80015i2bd5	Services Individual 78	Services	172451.0
h8037bid062	Services Individual 92	Services	174567.0
hac292d0102	Retail Chain 19	Retail	172454.0
hb6d053i032	Services Individual 72	Services	173166.0
hco2700r8o01	F&B Individual 47	F&B	172449.0
hd43ib01059	Services Individual 88	Services	159825.0
hd500c3b051	Transit & Travel Chain 2	Transit & Travel	161928.0
hi57b50804d	Retail Individual 292	Retail	172462.0
hp3i00s16o25	Retail Individual 249	Retail	177369.0
hw90i0y6705	F&B Chain 75	F&B	178075.0
i00048ec9s3i	Household Goods and Groceries Individual 27	Household Goods and Groceries	163335.0
i00e5wp5130	Retail Individual 83	Retail	169654.0
i010cw07a2t8	Retail Chain 27	Retail	175262.0
i012c0n2g29	Retail Chain 17	Retail	164743.0
i0220gi29t1n	Services Individual 160	Services	171062.0
i02a19022re	Services Individual 139	Services	168235.0
i02ll5910e7y	Retail Chain 42	Retail	166852.0
i050udo7i003	Retail Individual 146	Retail	170358.0
i0542deig303	F&B Individual 328	F&B	176675.0
i05d1pa5300	Retail Individual 122	Retail	170351.0
i09n0g605dc6	Services Individual 27	Services	164034.0
i09rm4ui1070	Household Goods and Groceries Individual 26	Household Goods and Groceries	166142.0
i0c2u12r920	F&B Chain 41	F&B	161224.0
i0c5036no4t3	F&B Individual 67	F&B	161925.0
i0c9e175s2n0	F&B Individual 55	F&B	167553.0
i0jc870nr994	F&B Individual 64	F&B	163335.0
i0nc05ag0135	Household Goods and Groceries Chain 7	Household Goods and Groceries	163337.0
i0r122e29y0k	F&B Individual 288	F&B	168940.0
i0s7740fo9f0	F&B Individual 275	F&B	171747.0
i100br2870ia	F&B Individual 321	F&B	161933.0
i1a80303l6on	Retail Individual 180	Retail	162623.0
i1e7al3g0010	Household Goods and Groceries Individual 44	Household Goods and Groceries	168940.0
i1o22200i9n	F&B Individual 388	F&B	162626.0
i20l292c1no0	Retail Individual 39	Retail	166135.0
i22o91l2na00	Retail Individual 71	Retail	162629.0
i2500r2e5i9s	F&B Chain 7	F&B	166132.0
i26003b34209	F&B Individual 405	F&B	173171.0
i2807804hte	F&B Individual 368	F&B	163328.0
i2e1220ut0r9	F&B Individual 421	F&B	175267.0
i2t10ma41i20	F&B Individual 292	F&B	172455.0
i2t290021an	F&B Individual 146	F&B	164731.0
i30e05ka105r	Retail Individual 208	Retail	172450.0
i31a30c1106	Household Goods and Groceries Chain 1	Household Goods and Groceries	162627.0
i385yl3e050t	Retail Individual 77	Retail	168958.0
i3c00a510r5n	Household Goods and Groceries Chain 4	Household Goods and Groceries	173860.0
i3d00476ie5s	Services Individual 152	Services	162624.0
i3gcn0a15500	Household Goods and Groceries Chain 4	Household Goods and Groceries	169655.0
i4071e004ctp	Household Goods and Groceries Individual 53	Household Goods and Groceries	166137.0
i40r21n7i7t0	Services Individual 156	Services	174565.0
i41043l9acm0	Household Goods and Groceries Chain 3	Household Goods and Groceries	161225.0
i415nd2a060l	Household Goods and Groceries Chain 12	Household Goods and Groceries	178076.0
i42p08t55i0c	Retail Individual 202	Retail	174561.0
i47ry04a870d	F&B Individual 386	F&B	171053.0
i4d99040n5ry	Services Individual 112	Services	175960.0
i4es643cl800	Services Individual 57	Services	171746.0
i4si206r9e03	Retail Individual 230	Retail	167545.0
i50u0r503c1m	Household Goods and Groceries Chain 7	Household Goods and Groceries	162623.0
i530oui0890d	Retail Individual 192	Retail	161925.0
i544xn30i3f0	Services Individual 119	Services	162632.0
i5a7a640c5r0	F&B Chain 24	F&B	172466.0
i5i0p2407r1d	F&B Individual 338	F&B	169654.0
i5n40gi8d001	Retail Individual 217	Retail	171044.0
i5o405f0od45	Retail Individual 255	Retail	170356.0
i5u3r0il5100	Retail Individual 201	Retail	173154.0
i63u0u9f230	F&B Individual 196	F&B	168945.0
i65i3100las0	F&B Individual 198	F&B	163334.0
i6b0ic31m130	Household Goods and Groceries Chain 1	Household Goods and Groceries	172454.0
i6ra8t4026n0	F&B Individual 347	F&B	174561.0
i6s36200ra1m	Services Individual 44	Services	172467.0
i6t3031cj01a	Household Goods and Groceries Chain 1	Household Goods and Groceries	171750.0
i6y0848ac00m	Retail Individual 310	Retail	168243.0
i73051oko7y0	F&B Individual 312	F&B	169654.0
i77h010b05d	Household Goods and Groceries Chain 10	Household Goods and Groceries	159118.0
i803o0t0b24a	F&B Individual 420	F&B	167537.0
i80a2a004c9m	Retail Chain 5	Retail	172469.0
i80it3n0006r	Services Individual 61	Services	178076.0
i99e1c10n30i	Services Individual 145	Services	175264.0
i9b042700dh	F&B Individual 252	F&B	173872.0
i9c3j0075r1s	F&B Individual 72	F&B	166144.0
ia0005c13rt5	Household Goods and Groceries Chain 4	Household Goods and Groceries	164737.0
ia035f0r0e47	F&B Individual 226	F&B	173862.0
ia0l3051c0k5	F&B Chain 8	F&B	174563.0
ia1c05503e0t	Household Goods and Groceries Chain 4	Household Goods and Groceries	160526.0
ib7ar049500	Retail Individual 139	Retail	166150.0
ic22t120y90	Retail Chain 39	Retail	168253.0
id180os64o08	Household Goods and Groceries Individual 38	Household Goods and Groceries	164741.0
id9s2202di10	Services Individual 47	Services	175975.0
ids4e0049i16	F&B Individual 156	F&B	171763.0
iei0r8048c53	F&B Individual 197	F&B	173161.0
ig0i00nd3803	Household Goods and Groceries Individual 45	Household Goods and Groceries	168960.0
ig74tf6202c0	Household Goods and Groceries Individual 3	Household Goods and Groceries	170363.0
ih05p01os221	F&B Chain 77	F&B	165429.0
ii32q6600e3u	Retail Individual 107	Retail	170348.0
ii8500u01do1	Services Individual 110	Services	174560.0
ikl21e0000a5	F&B Individual 135	F&B	174559.0
il05el130c05	Retail Chain 38	Retail	168243.0
il08l0am2107	F&B Individual 290	F&B	173155.0
im022ix8y480	Household Goods and Groceries Individual 25	Household Goods and Groceries	168238.0
im0u1si59098	Services Individual 163	Services	173171.0
imc350a05h01	Retail Chain 8	Retail	175259.0
in0ac37301c2	F&B Individual 21	F&B	171044.0
in67u000c4k3	F&B Individual 91	F&B	169654.0
in7i0e57c001	Household Goods and Groceries Chain 10	Household Goods and Groceries	175974.0
inch64e34007	F&B Individual 270	F&B	173159.0
io1002c398	Retail Individual 194	Retail	163326.0
io32602oln04	Services Individual 39	Services	175269.0
ip55001ce30w	Household Goods and Groceries Chain 4	Household Goods and Groceries	169652.0
irngc1789005	Services Individual 1	Services	172467.0
irs55i00103e	Transit & Travel Chain 2	Transit & Travel	161925.0
iru38n0i0811	F&B Individual 254	F&B	170352.0
is31e1930i0r	Services Individual 105	Services	171059.0
is50s1300515	Retail Individual 277	Retail	174558.0
is51j8050p03	Household Goods and Groceries Chain 11	Household Goods and Groceries	171053.0
itc0y208071c	F&B Chain 26	F&B	168235.0
iti0n307o098	Services Individual 141	Services	169644.0
iudoi2806530	Services Individual 114	Services	171055.0
iur051m00p53	F&B Individual 330	F&B	166836.0
iw020r380e5a	Retail Individual 231	Retail	175966.0
iw2s8a00704h	Services Individual 103	Services	176678.0
iy9200ch212	Services Chain 5	Services	174568.0
iyc0t221209	Retail Chain 10	Retail	175960.0
iz9625p30o0e	Retail Individual 161	Retail	177378.0
j001a02a7cm8	F&B Chain 26	F&B	177378.0
j0acum036311	Household Goods and Groceries Chain 1	Household Goods and Groceries	170358.0
j0in212209gi	F&B Individual 225	F&B	175967.0
j1g0ac5305n0	Household Goods and Groceries Chain 4	Household Goods and Groceries	175263.0
j1r005pb50i3	Retail Individual 252	Retail	166144.0
jb0e22c1290	Retail Chain 20	Retail	161223.0
jhcr1003505	Household Goods and Groceries Chain 9	Household Goods and Groceries	171750.0
k010s3l389ii	Retail Individual 209	Retail	171746.0
k0135b0ti50	Retail Individual 101	Retail	168951.0
k03sc510i0a5	Retail Chain 38	Retail	169649.0
k050le51c30	Retail Chain 29	Retail	176677.0
k05rc0a01p53	Household Goods and Groceries Chain 4	Household Goods and Groceries	172451.0
k070i956ln0c	F&B Chain 61	F&B	166138.0
k08pl721i00	Retail Individual 103	Retail	175975.0
k0cila005513	Retail Chain 21	Retail	176680.0
k106lc0o373	F&B Chain 21	F&B	175969.0
k300551c0dae	Retail Chain 38	Retail	175972.0
k3005ri501ci	Household Goods and Groceries Chain 4	Household Goods and Groceries	176664.0
k5g7nci90300	F&B Individual 98	F&B	175267.0
k807eli0021	F&B Individual 289	F&B	165442.0
k8860eyir034	F&B Individual 360	F&B	168936.0
k92cu00212c	F&B Chain 25	F&B	175975.0
k9o1i0k0331	F&B Individual 172	F&B	171059.0
ka510530cb0a	Retail Chain 38	Retail	175968.0
kc33l70c0c61	Retail Chain 14	Retail	173864.0
kc50105oys03	Household Goods and Groceries Chain 4	Household Goods and Groceries	164041.0
kch5d003510	Household Goods and Groceries Chain 9	Household Goods and Groceries	174571.0
ki4a0i06j300	Services Individual 142	Services	169656.0
kl2021e0ri29	F&B Individual 211	F&B	165431.0
kl3250001c5	Retail Chain 29	Retail	164028.0
l005al5cm103	Retail Chain 29	Retail	161929.0
l00c50l31m5a	Household Goods and Groceries Chain 4	Household Goods and Groceries	161225.0
l01535mlca00	Retail Chain 38	Retail	175258.0
l02t07a1r0c8	F&B Chain 16	F&B	167536.0
l04cn8601t8	F&B Individual 77	F&B	174566.0
l0718lm20ac0	F&B Chain 60	F&B	168245.0
l0a82nc00t46	Retail Individual 50	Retail	171043.0
l0no02780i1c	F&B Individual 45	F&B	168255.0
l105m0cla503	Retail Chain 38	Retail	170341.0
l14002ai56nd	Household Goods and Groceries Chain 12	Household Goods and Groceries	171766.0
l17303ki0n6	Services Individual 154	Services	166133.0
l18g0cne0270	F&B Chain 60	F&B	173166.0
l1i650a0lm34	Services Individual 37	Services	164736.0
l1io22o00n92	Retail Individual 148	Retail	171762.0
l1ml500a305c	Retail Chain 38	Retail	172456.0
l200c22a1l9	Retail Chain 17	Retail	175271.0
l21ek2092i0	F&B Individual 213	F&B	160524.0
l222901l20c	F&B Chain 41	F&B	164027.0
l2a212l09i0	Household Goods and Groceries Individual 31	Household Goods and Groceries	177375.0
l2al00c2129	F&B Chain 7	F&B	165438.0
l305gcae1050	Retail Chain 38	Retail	161225.0
l30kco05051c	Household Goods and Groceries Chain 4	Household Goods and Groceries	172450.0
l30tc5ua0015	Household Goods and Groceries Chain 4	Household Goods and Groceries	168237.0
l35oo0i10n08	Retail Individual 216	Retail	178070.0
l3y0p0ip4494	Retail Individual 203	Retail	175260.0
l4c940a2e20f	F&B Individual 22	F&B	163334.0
l7030t16cae8	F&B Individual 108	F&B	171050.0
l71f06iu400n	F&B Individual 356	F&B	164729.0
l7380si50i9h	Services Individual 161	Services	162633.0
l7a00mc81l02	F&B Chain 55	F&B	166834.0
l7ne810i200c	F&B Chain 38	F&B	165435.0
l902l21ac20	Retail Chain 39	Retail	165442.0
l9i02122ai0	Retail Individual 266	Retail	170357.0
l9iac220021i	Retail Individual 106	Retail	178774.0
la2219l2c00	Retail Chain 20	Retail	169660.0
la83050iir41	Retail Individual 159	Retail	172459.0
lc076303yel1	F&B Chain 15	F&B	165436.0
lc113060i9n	F&B Individual 119	F&B	171062.0
lc19nk22020	F&B Chain 23	F&B	161227.0
lc2209a21l0	F&B Chain 7	F&B	167544.0
lc8r0a027t10	F&B Chain 35	F&B	173158.0
lca6759000lm	F&B Chain 61	F&B	175269.0
le531l05yi00	Retail Individual 295	Retail	173858.0
le560041iil9	Retail Individual 311	Retail	160521.0
lin0a730710o	Retail Individual 220	Retail	171755.0
lio2t97e0506	Services Individual 138	Services	171047.0
lk0081awc640	F&B Chain 30	F&B	166143.0
ll05m0a35c10	Retail Chain 29	Retail	164742.0
ll1ca220209	F&B Chain 7	F&B	167541.0
lma5cl501030	Retail Chain 29	Retail	164736.0
loc0807et021	F&B Chain 38	F&B	161227.0
lp85023_6c40	Services Chain 1	Services	171763.0
ltmc0901k434	Household Goods and Groceries Chain 3	Household Goods and Groceries	168959.0
lyu0i3a56002	F&B Individual 123	F&B	162629.0
m00i5uca1035	Retail Chain 38	Retail	172449.0
m050asia3510	Retail Individual 85	Retail	173864.0
m050ill13a50	Retail Chain 21	Retail	176676.0
m050rca3510i	Household Goods and Groceries Chain 4	Household Goods and Groceries	168243.0
m070i09i0o9	F&B Individual 416	F&B	159117.0
m0c222a0a19	F&B Chain 41	F&B	160523.0
m10iro42o502	Services Individual 66	Services	170340.0
m150llca3050	Retail Chain 6	Retail	169643.0
m192ib020c2	Retail Chain 17	Retail	168942.0
m1ni0o22209y	Household Goods and Groceries Individual 21	Household Goods and Groceries	164740.0
m21a202a90c	F&B Chain 3	F&B	164736.0
m3ac0o051s50	Retail Chain 38	Retail	176672.0
m451601c0gy	Services Chain 6	Services	164727.0
m4uc45i8l010	Services Individual 26	Services	172459.0
m50p05u031ri	Retail Individual 297	Retail	160526.0
m56942202i0	Retail Chain 44	Retail	168951.0
m5at03100u5c	Household Goods and Groceries Chain 4	Household Goods and Groceries	175270.0
m5u04s023c4	F&B Individual 62	F&B	176665.0
m6l8ac10400l	F&B Chain 30	F&B	173867.0
m701lc06l3a3	F&B Chain 21	F&B	169643.0
m9ac200a221	F&B Chain 41	F&B	168937.0
m9c6l00a7l50	F&B Chain 61	F&B	171760.0
ma3000ct1a55	Household Goods and Groceries Chain 4	Household Goods and Groceries	172450.0
mcl57006aa90	F&B Chain 61	F&B	165441.0
mcl630l164a0	F&B Chain 24	F&B	167539.0
ml010l872c0a	F&B Chain 60	F&B	171754.0
ml13500c0a5l	Retail Chain 38	Retail	175968.0
moc6c373006	Retail Individual 26	Retail	169652.0
mu43030rc3t6	Retail Individual 42	Retail	164727.0
n008g1c2at07	Retail Chain 22	Retail	159822.0
n0091ct22k2	Retail Individual 2	Retail	174560.0
n00ia1229g2	F&B Individual 276	F&B	159122.0
n02ui9a1202	Services Individual 97	Services	166852.0
n05gc0h5o013	Household Goods and Groceries Chain 4	Household Goods and Groceries	161929.0
n05s5ac00o31	Household Goods and Groceries Chain 4	Household Goods and Groceries	171048.0
n0b712g0ac08	F&B Individual 38	F&B	159824.0
n0d0na3c0515	Retail Chain 38	Retail	171768.0
n0g7060i4e1	F&B Individual 273	F&B	171054.0
n0ip50o35g10	Household Goods and Groceries Chain 11	Household Goods and Groceries	178070.0
n0o150g0p35c	Retail Chain 38	Retail	164034.0
n0oi229is012	F&B Individual 169	F&B	175973.0
n0w503ca50g1	Retail Chain 38	Retail	172454.0
n1000o402cg	Retail Individual 28	Retail	159820.0
n10h3dac0550	Household Goods and Groceries Chain 4	Household Goods and Groceries	177366.0
n11h325ig0o0	Household Goods and Groceries Individual 30	Household Goods and Groceries	168256.0
n170h0ec61i0	F&B Individual 227	F&B	166149.0
n2009c7se51d	F&B Chain 14	F&B	166142.0
n2g1o2i2009	Retail Individual 268	Retail	171753.0
n2t370ie008r	Services Individual 69	Services	174566.0
n30rr37600ec	F&B Chain 12	F&B	167552.0
n31c1036a0nd	Household Goods and Groceries Chain 1	Household Goods and Groceries	171065.0
n35c8y003j4	Retail Individual 51	Retail	168253.0
n45g3l3i5i00	F&B Individual 132	F&B	169653.0
n4is60ge3052	F&B Chain 74	F&B	173867.0
n4wi0d28023i	Retail Individual 168	Retail	173162.0
n510s00c35	Household Goods and Groceries Chain 9	Household Goods and Groceries	166839.0
n5330g630c2	Retail Individual 19	Retail	161232.0
n55g0310c02	Household Goods and Groceries Chain 4	Household Goods and Groceries	173150.0
n5c10g0p305o	Household Goods and Groceries Chain 4	Household Goods and Groceries	166132.0
n5l30k0c015	F&B Chain 29	F&B	160526.0
n650231oc0iz	F&B Chain 53	F&B	173168.0
n77d5g0i5i01	Household Goods and Groceries Individual 39	Household Goods and Groceries	168238.0
n860ola350c4	Services Chain 1	Services	167547.0
n9a201c02na2	F&B Individual 100	F&B	168249.0
nc02o11o420g	Household Goods and Groceries Individual 6	Household Goods and Groceries	173157.0
nc035i0i015r	Household Goods and Groceries Chain 7	Household Goods and Groceries	172462.0
nc1h090e7i09	F&B Individual 263	F&B	161923.0
nc2t900i212	Retail Chain 37	Retail	166844.0
ncp510g05a03	Transit & Travel Chain 1	Transit & Travel	174558.0
ni02l53170io	F&B Individual 373	F&B	174556.0
ni0ca515m300	Household Goods and Groceries Chain 4	Household Goods and Groceries	160520.0
ni14000ehi37	Services Individual 86	Services	164729.0
ni3t0s0e8743	Household Goods and Groceries Individual 41	Household Goods and Groceries	165440.0
ni50i38d030g	Household Goods and Groceries Individual 47	Household Goods and Groceries	163331.0
no2c920012w	Retail Chain 34	Retail	163330.0
nr0c535a0o10	Retail Chain 38	Retail	178775.0
nse00078d12c	Services Chain 2	Services	177376.0
nti905060co7	F&B Chain 61	F&B	168253.0
nu082c7010ee	F&B Chain 66	F&B	174573.0
o0383ih043o	Services Individual 136	Services	164730.0
o09cku9940d0	F&B Individual 101	F&B	164735.0
o0ere30583i4	Services Individual 71	Services	172448.0
o0i0409n45ol	Retail Individual 319	Retail	170342.0
o10027csog80	F&B Chain 16	F&B	167553.0
o10u5h53c00	Retail Chain 33	Retail	174556.0
o1290ig2o02	F&B Individual 323	F&B	161923.0
o150c3a0st05	Household Goods and Groceries Chain 4	Household Goods and Groceries	161926.0
o1k5ca0t3005	Household Goods and Groceries Chain 4	Household Goods and Groceries	165437.0
o21092cn0w2	Retail Chain 20	Retail	170355.0
o2id0u3i2205	Retail Chain 45	Retail	166144.0
o2o20c4061ln	Services Individual 13	Services	170352.0
o60nc30046it	Services Chain 12	Services	173168.0
o84489al00ti	Retail Individual 164	Retail	171047.0
o8r000t1nc27	F&B Chain 26	F&B	160529.0
o8u0c500p2s2	F&B Chain 10	F&B	166852.0
o92122alni00	Retail Individual 320	Retail	173155.0
oa0b21l0i229	F&B Individual 410	F&B	161925.0
oc81t207n00i	F&B Chain 35	F&B	159818.0
ocg1n0031o81	Retail Individual 68	Retail	175961.0
oi170l30n23a	Retail Individual 75	Retail	173154.0
oii0d074u503	Services Individual 91	Services	168236.0
on00gh1222i9	F&B Individual 309	F&B	164028.0
on0c050315hg	Retail Chain 38	Retail	171065.0
os0670go05c9	F&B Chain 61	F&B	167548.0
ot000cw5351	Retail Chain 38	Retail	173853.0
ot150e0r208c	Services Individual 30	Services	177379.0
otp050310i5	Retail Individual 250	Retail	171750.0
p015gdii3005	Retail Individual 176	Retail	160522.0
p0e0l108x72c	F&B Chain 26	F&B	164036.0
p0is00a3138	Retail Individual 94	Retail	175268.0
p150ck3005r	Household Goods and Groceries Chain 9	Household Goods and Groceries	174573.0
p30c04586ia	Retail Individual 316	Retail	169654.0
p5e0053i0w1	Retail Individual 279	Retail	159118.0
p633n0g70a1i	F&B Individual 229	F&B	166845.0
pc0355e010w	Retail Chain 30	Retail	167549.0
pmbmkbipk	Transit & Travel Individual 4	Transit & Travel	176673.0
pn0cog550031	Retail Chain 38	Retail	162627.0
psh4220006oc	Services Individual 29	Services	161932.0
pwe5003501i	Retail Individual 243	Retail	170352.0
pwi5e501030	Retail Individual 215	Retail	164040.0
q857b0310bc	F&B Chain 43	F&B	161219.0
r005ca531k0i	Retail Chain 38	Retail	175976.0
r01733e0s6ac	Retail Chain 14	Retail	168959.0
r021l0tac708	F&B Chain 18	F&B	172450.0
r021n9i220e	Retail Individual 271	Retail	171763.0
r04t04i0o4o3	Services Individual 128	Services	171745.0
r0cek00153t5	Household Goods and Groceries Chain 7	Household Goods and Groceries	167540.0
r0i0c025513	Retail Chain 33	Retail	174571.0
r0l440e80i8	Services Individual 147	Services	167542.0
r13301a6cas0	Household Goods and Groceries Chain 1	Household Goods and Groceries	163334.0
r14o70c077ba	F&B Individual 52	F&B	175973.0
r1cui350005m	Household Goods and Groceries Chain 7	Household Goods and Groceries	175265.0
r1u5c05ta300	Household Goods and Groceries Chain 4	Household Goods and Groceries	173852.0
r2c0192ta02	Services Chain 13	Services	161226.0
r3a1ha50050c	Household Goods and Groceries Chain 4	Household Goods and Groceries	165437.0
r5040f5aie40	Retail Individual 96	Retail	164038.0
r50c35e1n0t0	Retail Chain 38	Retail	173869.0
r51b3ik0500	Retail Individual 70	Retail	163330.0
r540ei1t004n	Services Individual 67	Services	173859.0
r5a001es305c	Retail Chain 38	Retail	171065.0
r5a51z3ca000	Household Goods and Groceries Chain 4	Household Goods and Groceries	160528.0
r63a101cja30	Household Goods and Groceries Chain 1	Household Goods and Groceries	177378.0
